Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_Baking Goods,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods
17.6,0,0.008033611,174.2422,2009,2,3,2,4311.055,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19.35,0,0.033088472,175.4738,1997,1,1,1,521.3214,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15.7,0,0.160663021,59.4562,1997,1,1,1,829.5868,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.195,1,0.017627888,239.6538,2004,1,2,1,2403.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20.1,1,0.022460102,226.8036,1999,2,1,1,3415.554,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.35,1,0.0,256.7672,2009,2,3,2,5624.6784,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18.85,0,0.05213575,190.1846,1999,2,1,1,6687.961,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16.35,1,0.062508438,227.1062,1999,2,1,1,5642.655,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11.3,0,0.007309544,196.2426,2009,2,3,2,4943.565,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17.5,0,0.015623754,182.6266,2009,2,3,2,3135.2522,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.25,1,0.011995271,184.5924,1997,1,1,1,4997.4948,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15.5,1,0.15717236,149.1418,1999,2,1,1,588.5672,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.35,0,0.020310046,218.0508,1987,3,3,1,3038.7112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.1,0,0.054630834,200.2084,1997,1,1,1,1587.2672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20.7,1,0.047565208,213.4876,1999,2,1,1,1929.4884,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.0,0,0.060797393,223.8404,1987,3,3,1,3600.6464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14.0,0,0.041291169,180.7634,1997,1,1,1,2181.1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12.85,0,0.022604051,181.4318,1997,1,1,1,3428.2042,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12.35,0,0.164196823,120.5124,1999,2,1,1,2133.2232,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.85,0,0.022976497,261.6594,2009,2,3,2,3401.5722,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.3,0,0.027310252,101.0042,2004,1,2,1,1289.6546,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.775,0,0.0,45.9428,1987,3,3,1,790.9704,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14.85,0,0.09344495,141.0812,2004,1,2,1,1139.8496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.5,1,0.019199733,84.3592,1997,1,1,1,1816.3024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.84,1,0.154120252,51.935,2009,2,3,2,199.74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.3,1,0.011117041,85.854,1987,3,3,1,2683.174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.5,0,0.103422709,169.9448,2004,1,2,1,2897.5616,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.25,1,0.102723919,93.212,1997,1,1,1,1957.452,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15.0,0,0.044871033,140.3838,1987,3,3,1,2528.7084,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.325,0,0.029760052,38.7138,1987,3,3,1,284.2966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13.1,0,0.020870744,117.3782,1997,1,1,1,1787.673,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17.25,0,0.042413704,173.1764,2009,2,3,2,4466.1864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.765,0,0.072284689,119.9098,2004,1,2,1,2048.6666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13.6,0,0.009984847,175.437,1987,3,3,1,1940.807,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.65,1,0.076354362,192.1846,2009,2,3,2,1146.5076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.15,1,0.012282366,132.5284,1999,2,1,1,1713.7692,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.35,0,0.026681262,56.4246,1997,1,1,1,810.9444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14.3,0,0.127541722,84.9224,1997,1,1,1,1193.1136,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.695,0,0.119513002,93.4094,2004,1,2,1,856.8846,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.5,1,0.010907967,182.3608,1987,3,3,1,2940.1728,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.895,0,0.07543556,235.8616,2004,1,2,1,3046.7008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18.25,0,0.0,196.8452,1997,1,1,1,3327.6684,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19.7,0,0.066922802,174.837,2004,1,2,1,2999.429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.895,0,0.035747522,133.6284,1997,1,1,1,1581.9408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.65,0,0.087652908,128.8678,2004,1,2,1,1398.8458,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.25,1,0.065999008,177.966,1999,2,1,1,2336.958,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.25,0,0.088750333,196.5452,1987,3,3,1,2348.9424,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16.0,1,0.099252438,87.4856,2004,1,2,1,1054.6272,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.895,0,0.026384672,208.9954,1999,2,1,1,4584.6988,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.195,0,0.0,43.6744,2009,2,3,2,407.4696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.35,1,0.043333912,201.0742,2009,2,3,2,2189.8162,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.395,0,0.039954281,82.4908,2004,1,2,1,2013.3792,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.695,0,0.065857092,258.5646,2009,2,3,2,4380.2982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19.35,1,0.082197959,49.2034,1987,3,3,1,729.051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.8,0,0.013898123,46.506,2009,2,3,2,372.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.635,1,0.0,39.7506,1987,3,3,1,303.6048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.3,0,0.03532494,38.9506,1987,3,3,1,721.0614,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.35,1,0.062411404,225.9062,1997,1,1,1,5416.9488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.6,0,0.032754431,140.5154,2009,2,3,2,283.6308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.6,1,0.062648111,104.899,1987,3,3,1,1960.781,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18.1,0,0.17824575,158.1288,1999,2,1,1,3299.7048,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.6,0,0.0,173.3738,1997,1,1,1,2085.2856,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.695,0,0.033935576,221.9456,2004,1,2,1,2210.456,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16.6,0,0.026537206,57.2614,1997,1,1,1,1049.9666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.35,0,0.015673267,145.047,2004,1,2,1,2719.793,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10.0,0,0.045818773,138.718,1987,3,3,1,1398.18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14.8,0,0.044869794,76.467,2004,1,2,1,1531.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.71,1,0.04605781,43.8744,1999,2,1,1,633.8416,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.5,1,0.035205866,171.3448,1999,2,1,1,2386.2272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11.8,1,0.076705948,34.7558,2004,1,2,1,780.9834,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.1,0,0.089677773,139.8496,1997,1,1,1,1693.7952,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19.35,1,0.065520388,168.3816,1997,1,1,1,1342.2528,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.575,0,0.023983258,106.328,2009,2,3,2,958.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.7,1,0.100330684,123.4388,1999,2,1,1,1238.388,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.785,1,0.022970468,211.0928,2004,1,2,1,4418.2488,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.57,0,0.066014596,259.7278,1987,3,3,1,2863.6058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.92,1,0.131128467,93.1804,1999,2,1,1,1561.9668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20.25,1,0.014816356,194.1162,1999,2,1,1,3848.324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.5,0,0.035801238,92.612,2009,2,3,2,559.272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.68,0,0.008871687,99.7384,2009,2,3,2,295.6152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.235,0,0.058369013,115.2834,2009,2,3,2,1267.0174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.75,1,0.0,39.3822,1997,1,1,1,353.5398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15.35,0,0.073269336,92.112,2004,1,2,1,1118.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.8,0,0.049677651,245.9144,1987,3,3,1,4655.2736,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.26,0,0.031470832,110.2228,1999,2,1,1,1547.3192,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.63,1,0.024579432,105.3306,1999,2,1,1,1045.306,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12.15,0,0.015523707,212.0928,2009,2,3,2,2735.1064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.195,0,0.107891398,182.7634,1997,1,1,1,3817.0314,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.0,0,0.128065918,104.3622,2004,1,2,1,1905.5196,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.8,0,0.090390357,192.1478,1987,3,3,1,2324.9736,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18.85,0,0.052054819,189.1846,1997,1,1,1,2101.9306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17.1,0,0.067141355,114.586,2004,1,2,1,2942.836,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.715,1,0.121485195,40.2454,1987,3,3,1,587.2356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.82,0,0.080640478,167.779,1997,1,1,1,2886.243,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.93,0,0.0,123.2414,2009,2,3,2,487.3656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,0,0.044004675,188.853,1997,1,1,1,5502.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.445,0,0.0,76.8354,1997,1,1,1,2181.8266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.85,0,0.121250374,193.9452,1997,1,1,1,1565.9616,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.85,0,0.0,115.1808,2009,2,3,2,1054.6272,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19.2,0,0.100230114,112.9886,1999,2,1,1,1667.829,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17.35,0,0.167383061,175.6712,1997,1,1,1,2812.3392,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.3,1,0.034404732,98.1726,2004,1,2,1,489.363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.675,0,0.041913535,90.7462,2004,1,2,1,1665.8316,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.98,0,0.041105789,83.4934,1997,1,1,1,1555.9746,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14.8,0,0.01946418,196.3794,1987,3,3,1,1950.794,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.3,1,0.0,57.3562,1987,3,3,1,177.7686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.1,1,0.105646853,42.8796,2004,1,2,1,949.4308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.1,0,0.046545786,59.9878,1987,3,3,1,484.7024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16.0,1,0.065009745,79.5986,1987,3,3,1,934.7832,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.1,1,0.134532392,39.448,1999,2,1,1,878.856,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20.6,0,0.083133128,120.1756,1999,2,1,1,1332.9316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.35,0,0.039428167,127.9678,2009,2,3,2,3560.6984,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.195,0,0.0,93.1462,2009,2,3,2,647.8234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.475,0,0.148492521,240.6854,2004,1,2,1,1691.7978,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19.0,1,0.065901299,188.7214,2009,2,3,2,1695.7926,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12.6,1,0.041622264,124.0072,1999,2,1,1,4042.7376,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.895,1,0.0945493,102.6332,2004,1,2,1,1640.5312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8.355,0,0.188322664,148.5418,2009,2,3,2,2207.127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18.5,0,0.052025392,118.4124,1987,3,3,1,2370.248,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.1,1,0.053584207,224.4088,1997,1,1,1,4697.8848,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.285,1,0.020989132,158.6578,1987,3,3,1,2406.867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.6,1,0.144017405,238.3222,1997,1,1,1,5736.5328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.5,0,0.081465335,220.7798,2009,2,3,2,6611.394,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14.15,0,0.042352822,51.6982,2009,2,3,2,1262.3568,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.2,0,0.074541867,94.1462,2009,2,3,2,1758.3778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.655,0,0.175352413,147.4102,1999,2,1,1,2478.7734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.75,1,0.083590755,182.2318,2004,1,2,1,3067.3406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.175,1,0.029471408,105.4622,1987,3,3,1,3281.7282,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.35,0,0.03334929,155.034,2009,2,3,2,1990.742,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.8,0,0.076060037,95.141,1997,1,1,1,868.869,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19.75,0,0.014301326,103.0332,1997,1,1,1,1230.3984,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.75,1,0.074931201,187.6556,2009,2,3,2,938.778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13.3,0,0.080131363,234.03,2009,2,3,2,4194.54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18.85,0,0.167444431,194.6136,1987,3,3,1,1166.4816,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.695,1,0.03033748,222.9114,1999,2,1,1,5764.4964,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.7,0,0.04874969,37.5506,2004,1,2,1,113.8518,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.975,1,0.05268526,83.3224,1987,3,3,1,3579.3408,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.15,0,0.018485511,253.1698,2009,2,3,2,1522.0188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.67,0,0.184689756,35.4216,1987,3,3,1,450.0808,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.8,1,0.064153845,76.9012,1987,3,3,1,607.2096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4.785,0,0.092516598,120.1098,1987,3,3,1,1325.6078,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,1,0.104245198,105.3622,1999,2,1,1,1270.3464,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.395,0,0.07226985,254.104,2009,2,3,2,3542.056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.175,1,0.179806961,95.2752,2009,2,3,2,1534.0032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.21,0,0.044995631,89.2198,1999,2,1,1,1308.297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19.6,0,0.041459372,89.6514,2009,2,3,2,1239.7196,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.5,0,0.036234918,175.3028,1997,1,1,1,3896.2616,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.845,1,0.105445801,214.4218,2009,2,3,2,1496.0526,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11.395,0,0.0,151.6708,1987,3,3,1,3460.8284,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.17,1,0.05997133,132.1968,2009,2,3,2,2870.9296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.76,0,0.059341019,99.77,2004,1,2,1,798.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.8,0,0.098566832,98.3042,1999,2,1,1,1488.063,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11.1,0,0.11084417,189.2846,1999,2,1,1,5159.2842,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12.8,1,0.023567538,226.8404,1999,2,1,1,4500.808,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.6,1,0.04792722,185.9556,2004,1,2,1,4318.3788,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.85,0,0.044377096,185.8266,1987,3,3,1,1659.8394,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12.6,0,0.007450258,186.7556,1987,3,3,1,2816.334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.32,0,0.093027718,101.4674,1999,2,1,1,2954.1546,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.0,1,0.083498083,199.4426,2004,1,2,1,593.2278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19.85,0,0.025963795,46.3376,2004,1,2,1,1150.5024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.6,0,0.059393919,181.7976,2004,1,2,1,3259.7568,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.55,0,0.027212058,152.734,1999,2,1,1,2756.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13.8,0,0.013263968,106.9254,1997,1,1,1,2930.1858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.1,0,0.03020851,153.1656,1997,1,1,1,1544.656,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14.3,1,0.049634817,212.5586,1987,3,3,1,3165.879,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.8,0,0.047187038,100.6016,1997,1,1,1,1619.2256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.3,0,0.066681333,194.4478,1997,1,1,1,387.4956,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.395,0,0.031273559,160.0604,1999,2,1,1,1267.6832,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20.7,0,0.042836778,175.8028,1997,1,1,1,1593.9252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17.35,1,0.146895866,149.605,2009,2,3,2,3745.125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.35,0,0.013420879,104.828,2009,2,3,2,1810.976,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19.35,0,0.026181893,167.0474,1997,1,1,1,2358.2636,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14.3,0,0.026428924,78.2302,2009,2,3,2,554.6114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20.0,1,0.0,127.3678,1997,1,1,1,1780.3492,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.18,1,0.082529704,56.9588,1999,2,1,1,744.3644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19.5,0,0.082552214,179.8002,1997,1,1,1,716.4008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18.7,0,0.089272253,254.7672,1997,1,1,1,5113.344,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.0,1,0.017536671,45.5718,1987,3,3,1,1039.9796,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.395,0,0.072088552,253.704,1999,2,1,1,4554.072,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.03,0,0.008644894,122.6756,2004,1,2,1,2665.8632,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.285,0,0.031145743,173.6054,2004,1,2,1,2626.581,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.35,0,0.0,120.9072,1999,2,1,1,1470.0864,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.25,0,0.015278899,199.0084,1997,1,1,1,3174.5344,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.35,0,0.039329257,127.6678,1999,2,1,1,2924.8594,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16.75,1,0.008579863,72.3038,1999,2,1,1,960.7494,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18.5,1,0.0,144.2102,2004,1,2,1,2041.3428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.0,1,0.054367971,58.5904,2004,1,2,1,996.0368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19.5,1,0.0273467,158.992,1997,1,1,1,1757.712,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13.15,1,0.165328057,170.6764,2004,1,2,1,3435.528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.6,1,0.030510526,211.4244,1997,1,1,1,7833.8028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.28,0,0.027699863,87.9198,2004,1,2,1,1221.0772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.925,1,0.09646733,42.8086,1997,1,1,1,669.129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18.85,0,0.141642219,168.1132,1997,1,1,1,2874.9244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17.7,0,0.1164455,182.8266,1987,3,3,1,5163.9448,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.1,1,0.013584408,107.7596,1987,3,3,1,323.5788,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.8,0,0.026950104,128.402,2009,2,3,2,1265.02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17.6,1,0.076121831,111.7202,1997,1,1,1,1125.202,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12.15,1,0.058516562,164.1552,1999,2,1,1,5198.5664,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.31,0,0.037923509,61.651,1987,3,3,1,379.506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19.25,1,0.058365706,82.1908,1999,2,1,1,2432.8332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.35,0,0.015663185,143.947,1987,3,3,1,3006.087,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.02,0,0.049823902,82.225,1987,3,3,1,2746.425,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.3,0,0.069446588,106.3938,2004,1,2,1,857.5504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.46,1,0.03217132,184.824,2004,1,2,1,4287.752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19.25,0,0.108470504,33.4558,2009,2,3,2,441.4254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.35,0,0.038494623,240.2564,1987,3,3,1,2860.2768,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.3,1,0.065207559,89.8856,1997,1,1,1,966.7416,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19.1,0,0.045299563,38.8138,2004,1,2,1,365.5242,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.71,0,0.121149472,93.7778,1987,3,3,1,1783.6782,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19.6,0,0.094083303,252.2698,1987,3,3,1,2790.3678,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.5,0,0.0,179.3002,1999,2,1,1,2328.3026,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19.1,0,0.096733815,233.1958,1997,1,1,1,5141.3076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.13,0,0.102607233,54.0298,2009,2,3,2,808.947,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.55,0,0.024521191,100.6332,2004,1,2,1,2665.8632,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.0,0,0.052165855,125.073,1987,3,3,1,1108.557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16.1,1,0.024928351,95.141,1987,3,3,1,3089.312,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.82,0,0.080968973,171.379,2009,2,3,2,2037.348,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
